,precision,recall,f1-score,support
0,0.0,0.0,0.0,162.0
1,0.21505376344086022,0.12345679012345678,0.1568627450980392,162.0
2,0.05714285714285714,0.013605442176870748,0.02197802197802198,147.0
3,0.23514851485148514,0.6690140845070423,0.34798534798534797,142.0
4,0.38461538461538464,0.3597122302158273,0.37174721189591076,139.0
5,0.8181818181818182,0.06338028169014084,0.11764705882352941,142.0
6,0.19254658385093168,0.20666666666666667,0.19935691318327975,150.0
7,0.22021660649819494,0.39869281045751637,0.2837209302325581,153.0
8,0.22448979591836735,0.06470588235294118,0.1004566210045662,170.0
9,0.16510903426791276,0.39849624060150374,0.23348017621145375,133.0
accuracy,,,,0.22133333333333333
macro avg,0.2512504358767812,0.22977304287919656,0.1833235026412707,1500.0
weighted avg,0.24598070044353687,0.22133333333333333,0.1785856843113445,1500.0
