,precision,recall,f1-score,support
0,0.6061776061776062,0.9691358024691358,0.7458432304038005,162.0
1,0.5660377358490566,0.18518518518518517,0.27906976744186046,162.0
2,0.5789473684210527,0.5238095238095238,0.55,147.0
3,0.48258706467661694,0.6830985915492958,0.565597667638484,142.0
4,0.5981308411214953,0.460431654676259,0.5203252032520326,139.0
5,0.6116504854368932,0.44366197183098594,0.5142857142857142,142.0
6,0.5492957746478874,0.78,0.6446280991735537,150.0
7,0.6086956521739131,0.3660130718954248,0.45714285714285713,153.0
8,0.5338345864661654,0.4176470588235294,0.46864686468646866,170.0
9,0.4854368932038835,0.7518796992481203,0.5899705014749262,133.0
accuracy,,,,0.5546666666666666
macro avg,0.562079400817457,0.5580862559487462,0.5335509905499698,1500.0
weighted avg,0.5629105700489178,0.5546666666666666,0.5315517765653471,1500.0
