,precision,recall,f1-score,support
0,0.28,0.5185185185185185,0.36363636363636365,162.0
1,0.2261904761904762,0.11728395061728394,0.15447154471544716,162.0
2,0.26635514018691586,0.3877551020408163,0.3157894736842105,147.0
3,0.6176470588235294,0.14788732394366197,0.23863636363636365,142.0
4,0.625,0.5035971223021583,0.5577689243027888,139.0
5,0.532967032967033,0.6830985915492958,0.5987654320987654,142.0
6,0.6198347107438017,0.5,0.5535055350553506,150.0
7,0.5,0.24836601307189543,0.3318777292576419,153.0
8,0.4946236559139785,0.27058823529411763,0.34980988593155893,170.0
9,0.3591549295774648,0.7669172932330827,0.4892086330935252,133.0
accuracy,,,,0.406
macro avg,0.45217730044032,0.41440121505708305,0.39534698854120154,1500.0
weighted avg,0.4484987316902288,0.406,0.39008734726771604,1500.0
