,precision,recall,f1-score,support
0,0.7447916666666666,0.8827160493827161,0.807909604519774,162.0
1,0.6230769230769231,0.5,0.5547945205479452,162.0
2,0.42953020134228187,0.43537414965986393,0.43243243243243246,147.0
3,0.5180722891566265,0.6056338028169014,0.5584415584415584,142.0
4,0.5981308411214953,0.460431654676259,0.5203252032520326,139.0
5,0.5161290322580645,0.5633802816901409,0.5387205387205387,142.0
6,0.5181347150259067,0.6666666666666666,0.5830903790087464,150.0
7,0.5476190476190477,0.3006535947712418,0.3881856540084388,153.0
8,0.5652173913043478,0.38235294117647056,0.45614035087719296,170.0
9,0.5502392344497608,0.8646616541353384,0.672514619883041,133.0
accuracy,,,,0.5626666666666666
macro avg,0.5610941342021121,0.56618707949756,0.5512554861691701,1500.0
weighted avg,0.5636714146238057,0.5626666666666666,0.5508614152571725,1500.0
