,precision,recall,f1-score,support
0,0.770949720670391,0.8518518518518519,0.8093841642228738,162.0
1,0.6176470588235294,0.5185185185185185,0.5637583892617449,162.0
2,0.4240506329113924,0.4557823129251701,0.43934426229508194,147.0
3,0.5151515151515151,0.5985915492957746,0.5537459283387622,142.0
4,0.6396396396396397,0.5107913669064749,0.568,139.0
5,0.5192307692307693,0.5704225352112676,0.5436241610738255,142.0
6,0.5333333333333333,0.64,0.5818181818181818,150.0
7,0.5979381443298969,0.3790849673202614,0.464,153.0
8,0.6116504854368932,0.37058823529411766,0.46153846153846156,170.0
9,0.5488372093023256,0.8872180451127819,0.6781609195402298,133.0
accuracy,,,,0.574
macro avg,0.5778428508829686,0.5782849382436218,0.5663374468089162,1500.0
weighted avg,0.5810271887014263,0.574,0.5658219473010594,1500.0
