,precision,recall,f1-score,support
0,0.2345679012345679,0.6375838926174496,0.3429602888086642,149.0
1,0.2907801418439716,0.2578616352201258,0.2733333333333333,159.0
2,0.2111111111111111,0.14728682170542637,0.17351598173515984,129.0
3,0.14285714285714285,0.05921052631578947,0.08372093023255814,152.0
4,0.17647058823529413,0.018633540372670808,0.033707865168539325,161.0
5,0.16205533596837945,0.2949640287769784,0.20918367346938774,139.0
6,0.17624521072796934,0.323943661971831,0.22828784119106701,142.0
7,0.3925925925925926,0.33974358974358976,0.36426116838487976,156.0
8,0.36923076923076925,0.17647058823529413,0.23880597014925373,136.0
9,0.2714285714285714,0.10734463276836158,0.15384615384615383,177.0
accuracy,,,,0.23333333333333334
macro avg,0.24273393652303693,0.23630429177275167,0.2101623206318997,1500.0
weighted avg,0.24373282761087073,0.23333333333333334,0.20874914657619706,1500.0
