,precision,recall,f1-score,support
0,0.2178477690288714,0.5570469798657718,0.31320754716981136,149.0
1,0.2597402597402597,0.25157232704402516,0.255591054313099,159.0
2,0.24285714285714285,0.13178294573643412,0.1708542713567839,129.0
3,0.34,0.2236842105263158,0.2698412698412698,152.0
4,0.21428571428571427,0.037267080745341616,0.06349206349206349,161.0
5,0.19339622641509435,0.5899280575539568,0.2912966252220249,139.0
6,0.15841584158415842,0.11267605633802817,0.13168724279835392,142.0
7,0.5742574257425742,0.3717948717948718,0.45136186770428016,156.0
8,0.40540540540540543,0.11029411764705882,0.17341040462427745,136.0
9,0.34615384615384615,0.2033898305084746,0.25622775800711745,177.0
accuracy,,,,0.258
macro avg,0.2952359631213067,0.25894364777602785,0.23769701045290814,1500.0
weighted avg,0.29775482640628714,0.258,0.2394157315656413,1500.0
