,precision,recall,f1-score,support
0,0.18787878787878787,0.4161073825503356,0.2588726513569937,149.0
1,0.33146067415730335,0.3710691823899371,0.35014836795252224,159.0
2,0.18691588785046728,0.15503875968992248,0.1694915254237288,129.0
3,0.2847222222222222,0.26973684210526316,0.27702702702702703,152.0
4,0.17045454545454544,0.09316770186335403,0.12048192771084336,161.0
5,0.23510971786833856,0.539568345323741,0.3275109170305677,139.0
6,0.19298245614035087,0.2323943661971831,0.21086261980830673,142.0
7,0.5230769230769231,0.21794871794871795,0.3076923076923077,156.0
8,0.2727272727272727,0.08823529411764706,0.13333333333333333,136.0
9,0.3333333333333333,0.1016949152542373,0.15584415584415584,177.0
accuracy,,,,0.246
macro avg,0.27186618207095453,0.2484961507440339,0.23112648331797864,1500.0
weighted avg,0.2755359762401057,0.246,0.2311999861357569,1500.0
