,precision,recall,f1-score,support
0,0.18604651162790697,0.050955414012738856,0.08,157.0
1,0.16265060240963855,0.18120805369127516,0.17142857142857143,149.0
2,0.18840579710144928,0.16560509554140126,0.17627118644067796,157.0
3,0.20238095238095238,0.11888111888111888,0.14977973568281938,143.0
4,0.0684931506849315,0.06756756756756757,0.06802721088435375,148.0
5,0.38571428571428573,0.6171428571428571,0.4747252747252747,175.0
6,0.29545454545454547,0.07878787878787878,0.12440191387559808,165.0
7,0.09836065573770492,0.04316546762589928,0.06,139.0
8,0.22142857142857142,0.2627118644067797,0.24031007751937986,118.0
9,0.23869346733668342,0.6375838926174496,0.3473491773308958,149.0
accuracy,,,,0.22733333333333333
macro avg,0.204762853987667,0.2223609210274966,0.1892293147887571,1500.0
weighted avg,0.20914496262044627,0.22733333333333333,0.19287921217570544,1500.0
