,precision,recall,f1-score,support
0,0.28921568627450983,0.12114989733059549,0.170767004341534,487.0
1,0.19601837672281777,0.24806201550387597,0.21899059024807527,516.0
2,0.27705627705627706,0.12903225806451613,0.17606602475928473,496.0
3,0.12857142857142856,0.03415559772296015,0.053973013493253376,527.0
4,0.34048640915593703,0.43911439114391143,0.3835616438356164,542.0
5,0.2782037239868565,0.5204918032786885,0.3625981441827266,488.0
6,0.23209169054441262,0.1603960396039604,0.18969555035128804,505.0
7,0.11170212765957446,0.09251101321585903,0.10120481927710843,454.0
8,0.3228021978021978,0.4598825831702544,0.37933817594834546,511.0
9,0.22065063649222066,0.3291139240506329,0.26418289585097376,474.0
accuracy,,,,0.255
macro avg,0.23967985542662323,0.25339095230852543,0.23003778622882062,5000.0
weighted avg,0.2409874046812862,0.255,0.2315162497632264,5000.0
