,precision,recall,f1-score,support
0,0.19230769230769232,0.0779510022271715,0.1109350237717908,449.0
1,0.20153550863723607,0.2046783625730994,0.20309477756286268,513.0
2,0.16458333333333333,0.15737051792828685,0.16089613034623218,502.0
3,0.16997167138810199,0.1147227533460803,0.136986301369863,523.0
4,0.07838983050847458,0.08114035087719298,0.07974137931034483,456.0
5,0.37037037037037035,0.6122448979591837,0.46153846153846156,490.0
6,0.2289156626506024,0.08067940552016985,0.11930926216640503,471.0
7,0.060109289617486336,0.019572953736654804,0.02953020134228188,562.0
8,0.23780487804878048,0.23493975903614459,0.23636363636363636,498.0
9,0.2483221476510067,0.621268656716418,0.35482152370804476,536.0
accuracy,,,,0.223
macro avg,0.19523103845130846,0.2204568659920402,0.1893216697479923,5000.0
weighted avg,0.19432106594448115,0.223,0.18992222359684702,5000.0
