,precision,recall,f1-score,support
0,0.2585034013605442,0.25333333333333335,0.2558922558922559,150.0
1,0.13043478260869565,0.03870967741935484,0.05970149253731343,155.0
2,0.3244444444444444,0.46794871794871795,0.38320209973753283,156.0
3,0.27419354838709675,0.5414012738853503,0.3640256959314775,157.0
4,0.0967741935483871,0.04054054054054054,0.05714285714285714,148.0
5,0.21714285714285714,0.2585034013605442,0.2360248447204969,147.0
6,0.25089605734767023,0.4827586206896552,0.330188679245283,145.0
7,0.423728813559322,0.16556291390728478,0.23809523809523808,151.0
8,0.24305555555555555,0.23178807947019867,0.23728813559322035,151.0
9,0.11320754716981132,0.04285714285714286,0.06217616580310881,140.0
accuracy,,,,0.25466666666666665
macro avg,0.2332381201124384,0.25234037014121224,0.22237374646987834,1500.0
weighted avg,0.23454041815948704,0.25466666666666665,0.22405789180562227,1500.0
