,precision,recall,f1-score,support
0,0.23232323232323232,0.46,0.3087248322147651,150.0
1,0.0625,0.012903225806451613,0.0213903743315508,155.0
2,0.12244897959183673,0.07692307692307693,0.09448818897637795,156.0
3,0.28735632183908044,0.1592356687898089,0.20491803278688525,157.0
4,0.40160642570281124,0.6756756756756757,0.5037783375314862,148.0
5,0.3055555555555556,0.3741496598639456,0.3363914373088685,147.0
6,0.2018348623853211,0.15172413793103448,0.1732283464566929,145.0
7,0.3779527559055118,0.31788079470198677,0.34532374100719426,151.0
8,0.17117117117117117,0.25165562913907286,0.2037533512064343,151.0
9,0.1414141414141414,0.1,0.11715481171548117,140.0
accuracy,,,,0.25666666666666665
macro avg,0.2304163445888662,0.2580147868831053,0.23091514535357366,1500.0
weighted avg,0.23005942246444017,0.25666666666666665,0.2299837876807803,1500.0
