,precision,recall,f1-score,support
0,0.6075268817204301,0.7533333333333333,0.6726190476190477,150.0
1,0.46987951807228917,0.5032258064516129,0.48598130841121495,155.0
2,0.5234375,0.42948717948717946,0.47183098591549294,156.0
3,0.6893939393939394,0.5796178343949044,0.629757785467128,157.0
4,0.6666666666666666,0.7972972972972973,0.7261538461538461,148.0
5,0.6503496503496503,0.6326530612244898,0.6413793103448275,147.0
6,0.6530612244897959,0.6620689655172414,0.6575342465753424,145.0
7,0.6483516483516484,0.39072847682119205,0.48760330578512395,151.0
8,0.4745762711864407,0.5562913907284768,0.5121951219512195,151.0
9,0.6013071895424836,0.6571428571428571,0.6279863481228669,140.0
accuracy,,,,0.594
macro avg,0.5984550489773344,0.5961846202398585,0.5913041306346111,1500.0
weighted avg,0.5977056808329352,0.594,0.5897874739986828,1500.0
