,precision,recall,f1-score,support
0,0.48,0.40816326530612246,0.4411764705882353,147.0
1,0.4,0.40993788819875776,0.4049079754601227,161.0
2,0.3592814371257485,0.4,0.3785488958990536,150.0
3,0.46825396825396826,0.42142857142857143,0.44360902255639095,140.0
4,0.24175824175824176,0.29333333333333333,0.26506024096385544,150.0
5,0.32575757575757575,0.25595238095238093,0.2866666666666667,168.0
6,0.42045454545454547,0.3008130081300813,0.35071090047393366,123.0
7,0.44155844155844154,0.4503311258278146,0.4459016393442623,151.0
8,0.4728682170542636,0.3567251461988304,0.4066666666666667,171.0
9,0.375,0.6258992805755396,0.46900269541778977,139.0
accuracy,,,,0.39
macro avg,0.3984932426962785,0.39225839999514317,0.3892251174036977,1500.0
weighted avg,0.3978503193319598,0.39,0.3880331479168211,1500.0
