,precision,recall,f1-score,support
0,0.42207792207792205,0.4012345679012346,0.41139240506329117,162.0
1,0.3111111111111111,0.25925925925925924,0.2828282828282828,162.0
2,0.24615384615384617,0.10884353741496598,0.1509433962264151,147.0
3,0.4117647058823529,0.6901408450704225,0.5157894736842106,142.0
4,0.408,0.3669064748201439,0.38636363636363635,139.0
5,0.5117647058823529,0.6126760563380281,0.5576923076923077,142.0
6,0.41007194244604317,0.38,0.3944636678200692,150.0
7,0.3795620437956204,0.33986928104575165,0.3586206896551724,153.0
8,0.3165137614678899,0.40588235294117647,0.3556701030927835,170.0
9,0.23529411764705882,0.21052631578947367,0.2222222222222222,133.0
accuracy,,,,0.37666666666666665
macro avg,0.36523141564641975,0.37753386905804565,0.3635986184648391,1500.0
weighted avg,0.36499977093070896,0.37666666666666665,0.36323291857687307,1500.0
