,precision,recall,f1-score,support
0,0.4009009009009009,0.5973154362416108,0.47978436657681944,149.0
1,0.3202614379084967,0.3081761006289308,0.3141025641025641,159.0
2,0.22485207100591717,0.29457364341085274,0.2550335570469799,129.0
3,0.3816793893129771,0.32894736842105265,0.353356890459364,152.0
4,0.47560975609756095,0.484472049689441,0.48,161.0
5,0.37333333333333335,0.2014388489208633,0.2616822429906542,139.0
6,0.46296296296296297,0.352112676056338,0.39999999999999997,142.0
7,0.5531914893617021,0.5,0.5252525252525252,156.0
8,0.4742268041237113,0.3382352941176471,0.39484978540772536,136.0
9,0.575,0.7796610169491526,0.6618705035971223,177.0
accuracy,,,,0.42933333333333334
macro avg,0.42420181450075634,0.4184932434435889,0.41259324354337545,1500.0
weighted avg,0.4296346331360351,0.42933333333333334,0.4208557534589158,1500.0
