,precision,recall,f1-score,support
0,0.38589211618257263,0.6241610738255033,0.4769230769230769,149.0
1,0.3258426966292135,0.36477987421383645,0.34421364985163205,159.0
2,0.30434782608695654,0.32558139534883723,0.31460674157303375,129.0
3,0.4172661870503597,0.3815789473684211,0.39862542955326463,152.0
4,0.5066666666666667,0.4720496894409938,0.48874598070739556,161.0
5,0.4235294117647059,0.2589928057553957,0.32142857142857145,139.0
6,0.45454545454545453,0.31690140845070425,0.3734439834024896,142.0
7,0.5857142857142857,0.5256410256410257,0.5540540540540541,156.0
8,0.41,0.3014705882352941,0.34745762711864403,136.0
9,0.5695652173913044,0.7401129943502824,0.6437346437346437,177.0
accuracy,,,,0.44133333333333336
macro avg,0.438336986203152,0.4311269802630294,0.4263233758346806,1500.0
weighted avg,0.4432840614905945,0.44133333333333336,0.4339935102467874,1500.0
