,precision,recall,f1-score,support
0,0.4090909090909091,0.5436241610738255,0.4668587896253602,149.0
1,0.3466666666666667,0.3270440251572327,0.3365695792880259,159.0
2,0.2962962962962963,0.37209302325581395,0.32989690721649484,129.0
3,0.3987341772151899,0.4144736842105263,0.40645161290322585,152.0
4,0.4308510638297872,0.5031055900621118,0.46418338108882523,161.0
5,0.38,0.2733812949640288,0.31799163179916323,139.0
6,0.4666666666666667,0.24647887323943662,0.32258064516129037,142.0
7,0.5597014925373134,0.4807692307692308,0.5172413793103448,156.0
8,0.4090909090909091,0.33088235294117646,0.3658536585365854,136.0
9,0.5555555555555556,0.7062146892655368,0.6218905472636816,177.0
accuracy,,,,0.42866666666666664
macro avg,0.4252653736949294,0.4198066924938919,0.41495181321929975,1500.0
weighted avg,0.4297607869081712,0.42866666666666664,0.4217833742270279,1500.0
