,precision,recall,f1-score,support
0,0.17724550898203592,0.32962138084632514,0.23052959501557632,449.0
1,0.0912280701754386,0.050682261208576995,0.06516290726817042,513.0
2,0.2698412698412698,0.27091633466135456,0.27037773359840955,502.0
3,0.21835443037974683,0.13193116634799235,0.16448152562574495,523.0
4,0.30115830115830117,0.17105263157894737,0.21818181818181817,456.0
5,0.1986455981941309,0.35918367346938773,0.2558139534883721,490.0
6,0.47493403693931396,0.3821656050955414,0.4235294117647059,471.0
7,0.33995584988962474,0.27402135231316727,0.30344827586206896,562.0
8,0.09782608695652174,0.018072289156626505,0.030508474576271188,498.0
9,0.21695257315842584,0.40111940298507465,0.2815979043876883,536.0
accuracy,,,,0.2382
macro avg,0.23861417256748094,0.23887660976629937,0.22436315997688258,5000.0
weighted avg,0.23809210721576374,0.2382,0.22393590942517722,5000.0
