,precision,recall,f1-score,support
0,0.28240252897787144,0.5503080082135524,0.3732590529247911,487.0
1,0.4632768361581921,0.15891472868217055,0.23665223665223664,516.0
2,0.13342503438789546,0.19556451612903225,0.15862632869991825,496.0
3,0.40823970037453183,0.41366223908918404,0.410933081998115,527.0
4,0.19306930693069307,0.2878228782287823,0.2311111111111111,542.0
5,0.13986928104575164,0.2192622950819672,0.1707901037509976,488.0
6,0.4603174603174603,0.11485148514851486,0.1838351822503962,505.0
7,0.4751131221719457,0.23127753303964757,0.3111111111111111,454.0
8,0.40823970037453183,0.21330724070450097,0.2802056555269923,511.0
9,0.3732394366197183,0.33544303797468356,0.35333333333333333,474.0
accuracy,,,,0.2718
macro avg,0.3337192407358592,0.2720413962292036,0.2709857197359003,5000.0
weighted avg,0.3328978893011801,0.2718,0.27049684008859803,5000.0
