,precision,recall,f1-score,support
0,0.14878048780487804,0.4621212121212121,0.2250922509225092,132.0
1,0.1488095238095238,0.1724137931034483,0.1597444089456869,145.0
2,0.19047619047619047,0.15384615384615385,0.1702127659574468,156.0
3,0.140625,0.061224489795918366,0.08530805687203791,147.0
4,0.2,0.013245033112582781,0.024844720496894408,151.0
5,0.0625,0.006711409395973154,0.01212121212121212,149.0
6,0.1839080459770115,0.0963855421686747,0.1264822134387352,166.0
7,0.2079207920792079,0.14093959731543623,0.16799999999999998,149.0
8,0.2608695652173913,0.075,0.11650485436893203,160.0
9,0.21610169491525424,0.7034482758620689,0.33063209076175043,145.0
accuracy,,,,0.182
macro avg,0.17599913002794573,0.18853355067214683,0.1418942573885205,1500.0
weighted avg,0.1771319172709273,0.182,0.14009112197323448,1500.0
