,precision,recall,f1-score,support
0,0.1691919191919192,0.5075757575757576,0.2537878787878788,132.0
1,0.22916666666666666,0.22758620689655173,0.22837370242214533,145.0
2,0.128,0.10256410256410256,0.11387900355871886,156.0
3,0.20618556701030927,0.1360544217687075,0.1639344262295082,147.0
4,0.275,0.0728476821192053,0.11518324607329843,151.0
5,0.0,0.0,0.0,149.0
6,0.2268041237113402,0.13253012048192772,0.1673003802281369,166.0
7,0.19469026548672566,0.1476510067114094,0.16793893129770995,149.0
8,0.14102564102564102,0.06875,0.09243697478991597,160.0
9,0.23095823095823095,0.6482758620689655,0.34057971014492755,145.0
accuracy,,,,0.19733333333333333
macro avg,0.1801022414050833,0.20438351601866273,0.16434142535322402,1500.0
weighted avg,0.18005077233144406,0.19733333333333333,0.16189272002520502,1500.0
