,precision,recall,f1-score,support
0,0.1542056074766355,0.5,0.2357142857142857,132.0
1,0.20218579234972678,0.25517241379310346,0.22560975609756098,145.0
2,0.05263157894736842,0.00641025641025641,0.011428571428571429,156.0
3,0.32323232323232326,0.21768707482993196,0.2601626016260163,147.0
4,0.17647058823529413,0.039735099337748346,0.06486486486486487,151.0
5,0.0,0.0,0.0,149.0
6,0.24705882352941178,0.12650602409638553,0.16733067729083662,166.0
7,0.1937984496124031,0.16778523489932887,0.1798561151079137,149.0
8,0.18,0.1125,0.13846153846153847,160.0
9,0.21634615384615385,0.6206896551724138,0.32085561497326204,145.0
accuracy,,,,0.19733333333333333
macro avg,0.1745929317229317,0.20464857585391685,0.160428402556485,1500.0
weighted avg,0.17473516182527962,0.19733333333333333,0.15793494562082358,1500.0
