,precision,recall,f1-score,support
0,0.20640569395017794,0.4,0.27230046948356806,145.0
1,0.23728813559322035,0.1686746987951807,0.19718309859154928,166.0
2,0.17647058823529413,0.1836734693877551,0.18000000000000002,147.0
3,0.2391304347826087,0.08661417322834646,0.12716763005780346,127.0
4,0.2727272727272727,0.66,0.38596491228070173,150.0
5,0.1588785046728972,0.11564625850340136,0.13385826771653545,147.0
6,0.1,0.03067484662576687,0.04694835680751174,163.0
7,0.2641509433962264,0.1696969696969697,0.20664206642066418,165.0
8,0.21739130434782608,0.10416666666666667,0.14084507042253522,144.0
9,0.28502415458937197,0.4041095890410959,0.3342776203966006,146.0
accuracy,,,,0.23133333333333334
macro avg,0.21574670322948958,0.23232566719451828,0.20251874921774699,1500.0
weighted avg,0.21513093931449953,0.23133333333333334,0.20215526632858288,1500.0
