,precision,recall,f1-score,support
0,0.21285140562248997,0.36551724137931035,0.26903553299492383,145.0
1,0.21,0.12650602409638553,0.15789473684210525,166.0
2,0.1875,0.16326530612244897,0.17454545454545456,147.0
3,0.16494845360824742,0.12598425196850394,0.14285714285714288,127.0
4,0.25496688741721857,0.5133333333333333,0.34070796460177,150.0
5,0.2692307692307692,0.19047619047619047,0.2231075697211155,147.0
6,0.21568627450980393,0.06748466257668712,0.102803738317757,163.0
7,0.2608695652173913,0.21818181818181817,0.2376237623762376,165.0
8,0.24786324786324787,0.2013888888888889,0.22222222222222224,144.0
9,0.26635514018691586,0.3904109589041096,0.31666666666666665,146.0
accuracy,,,,0.23466666666666666
macro avg,0.2290271743656084,0.23625486759276765,0.21874647911453957,1500.0
weighted avg,0.2298912418523862,0.23466666666666666,0.21808199231437922,1500.0
