,precision,recall,f1-score,support
0,0.16877637130801687,0.27586206896551724,0.2094240837696335,145.0
1,0.18691588785046728,0.12048192771084337,0.14652014652014653,166.0
2,0.19161676646706588,0.21768707482993196,0.20382165605095542,147.0
3,0.14864864864864866,0.08661417322834646,0.10945273631840798,127.0
4,0.2857142857142857,0.6133333333333333,0.3898305084745763,150.0
5,0.2222222222222222,0.16326530612244897,0.18823529411764706,147.0
6,0.27586206896551724,0.09815950920245399,0.14479638009049775,163.0
7,0.23529411764705882,0.1696969696969697,0.19718309859154928,165.0
8,0.1511627906976744,0.09027777777777778,0.11304347826086955,144.0
9,0.25225225225225223,0.3835616438356164,0.3043478260869565,146.0
accuracy,,,,0.22133333333333333
macro avg,0.21184654117732094,0.2218939784703239,0.20066552082812397,1500.0
weighted avg,0.21363718742541637,0.22133333333333333,0.20103089775197844,1500.0
