,precision,recall,f1-score,support
0,0.21839080459770116,0.2753623188405797,0.24358974358974358,138.0
1,0.21195652173913043,0.2785714285714286,0.24074074074074073,140.0
2,0.3660130718954248,0.3684210526315789,0.36721311475409835,152.0
3,0.3515625,0.2830188679245283,0.313588850174216,159.0
4,0.35911602209944754,0.4642857142857143,0.40498442367601245,140.0
5,0.38181818181818183,0.14583333333333334,0.21105527638190955,144.0
6,0.2803738317757009,0.2112676056338028,0.24096385542168675,142.0
7,0.42962962962962964,0.34523809523809523,0.38283828382838286,168.0
8,0.22602739726027396,0.19760479041916168,0.2108626198083067,167.0
9,0.25316455696202533,0.4,0.31007751937984496,150.0
accuracy,,,,0.2966666666666667
macro avg,0.30780525177775153,0.2969603206878223,0.2925914427754942,1500.0
weighted avg,0.3095429670390022,0.2966666666666667,0.29356351508070677,1500.0
