,precision,recall,f1-score,support
0,0.21940928270042195,0.37681159420289856,0.2773333333333333,138.0
1,0.2765957446808511,0.18571428571428572,0.2222222222222222,140.0
2,0.2692307692307692,0.27631578947368424,0.2727272727272727,152.0
3,0.4563758389261745,0.4276729559748428,0.44155844155844154,159.0
4,0.34972677595628415,0.45714285714285713,0.39628482972136225,140.0
5,0.34285714285714286,0.08333333333333333,0.1340782122905028,144.0
6,0.22772277227722773,0.1619718309859155,0.18930041152263374,142.0
7,0.4583333333333333,0.5238095238095238,0.4888888888888889,168.0
8,0.22285714285714286,0.23353293413173654,0.22807017543859648,167.0
9,0.29775280898876405,0.35333333333333333,0.3231707317073171,150.0
accuracy,,,,0.31133333333333335
macro avg,0.3120861611808112,0.3079638438102411,0.29736345194105707,1500.0
weighted avg,0.3146923971029655,0.31133333333333335,0.30093993888544157,1500.0
