,precision,recall,f1-score,support
0,0.1590909090909091,0.15217391304347827,0.15555555555555556,138.0
1,0.24873096446700507,0.35,0.29080118694362017,140.0
2,0.3558282208588957,0.3815789473684211,0.3682539682539683,152.0
3,0.36153846153846153,0.29559748427672955,0.32525951557093424,159.0
4,0.39195979899497485,0.5571428571428572,0.46017699115044247,140.0
5,0.4,0.09722222222222222,0.1564245810055866,144.0
6,0.21839080459770116,0.13380281690140844,0.16593886462882096,142.0
7,0.4305555555555556,0.36904761904761907,0.3974358974358974,168.0
8,0.21,0.25149700598802394,0.22888283378746593,167.0
9,0.2676056338028169,0.38,0.3140495867768595,150.0
accuracy,,,,0.298
macro avg,0.304370034890632,0.296806286599076,0.2862778981109151,1500.0
weighted avg,0.3062516199673464,0.298,0.2883220254803871,1500.0
