,precision,recall,f1-score,support
0,0.393048128342246,0.98,0.5610687022900763,150.0
1,0.05,0.012903225806451613,0.020512820512820513,155.0
2,0.22962962962962963,0.1987179487179487,0.21305841924398625,156.0
3,0.4908256880733945,0.6815286624203821,0.5706666666666667,157.0
4,0.49230769230769234,0.21621621621621623,0.3004694835680751,148.0
5,0.4406779661016949,0.5306122448979592,0.48148148148148145,147.0
6,0.5365853658536586,0.15172413793103448,0.23655913978494625,145.0
7,0.5348837209302325,0.152317880794702,0.23711340206185566,151.0
8,0.25274725274725274,0.152317880794702,0.19008264462809918,151.0
9,0.35443037974683544,0.8,0.49122807017543857,140.0
accuracy,,,,0.38466666666666666
macro avg,0.3775135823732637,0.3876338197579397,0.3302240830413446,1500.0
weighted avg,0.37572512147880494,0.38466666666666666,0.3286656280540946,1500.0
