,precision,recall,f1-score,support
0,0.5,0.82,0.6212121212121212,150.0
1,0.3483606557377049,0.5483870967741935,0.42606516290726815,155.0
2,0.35789473684210527,0.21794871794871795,0.27091633466135456,156.0
3,0.3661417322834646,0.5923566878980892,0.45255474452554745,157.0
4,0.45267489711934156,0.7432432432432432,0.5626598465473146,148.0
5,0.5073529411764706,0.46938775510204084,0.4876325088339223,147.0
6,0.21428571428571427,0.020689655172413793,0.03773584905660377,145.0
7,0.36363636363636365,0.07947019867549669,0.13043478260869565,151.0
8,0.2,0.013245033112582781,0.024844720496894408,151.0
9,0.4177777777777778,0.6714285714285714,0.5150684931506849,140.0
accuracy,,,,0.4166666666666667
macro avg,0.37281248188589433,0.41761569593553494,0.3529124564000407,1500.0
weighted avg,0.3723719387008192,0.4166666666666667,0.35234672649397575,1500.0
