,precision,recall,f1-score,support
0,0.3686635944700461,0.54421768707483,0.43956043956043955,147.0
1,0.2905982905982906,0.2111801242236025,0.2446043165467626,161.0
2,0.3424657534246575,0.3333333333333333,0.33783783783783783,150.0
3,0.3493150684931507,0.36428571428571427,0.35664335664335667,140.0
4,0.3241758241758242,0.3933333333333333,0.35542168674698793,150.0
5,0.35454545454545455,0.23214285714285715,0.2805755395683453,168.0
6,0.31788079470198677,0.3902439024390244,0.35036496350364965,123.0
7,0.30120481927710846,0.33112582781456956,0.31545741324921134,151.0
8,0.302158273381295,0.24561403508771928,0.2709677419354839,171.0
9,0.4365079365079365,0.39568345323741005,0.41509433962264153,139.0
accuracy,,,,0.33866666666666667
macro avg,0.338751580957575,0.34411602679723935,0.3366527635214716,1500.0
weighted avg,0.33757919276544246,0.33866666666666667,0.33320995055652264,1500.0
